,Dataset,embeddings,# Features,# Samples,Feature_Samples_ratio,Intrinsic_Dimension,Condition number,Fisher Discriminant Ratio,Total Correlations,Mutual information,# Non-zero entries,# Low variance features,Variation,std_var,Coefficient of Variation %,std_co_of_v,Skewness,std_skew,Kurtosis,std_kurt,Mean Log Kernel Density,Isomap Reconstruction Error,Fractal dimension,Entropy,std_entropy,iteration,model,accuracy,f1_score,time,auc,Model_Parameters,datatype,model_embed_datatype
183,spirals_data-2.csv,pca,3,70,0.0429,3,1.4553,0.008,0.0,0.1104,210,1,0.1233,0.0451,-8647225893227909.0,3.476032836543211e+17,0.1847,0.5121,-0.4298,0.472,-0.4693,0.139,1.988,1.0,0.0,1,nb,0.5333333333333333,0.53125,0.0054330825805664,0.5333333333333333,"{'estimator__priors': None, 'estimator__var_smoothing': 1e-09, 'estimator': GaussianNB(), 'n_jobs': None}",spirals_data,nb_pca_spirals_data
184,spirals_data-2.csv,pca,3,70,0.0429,3,1.4553,0.008,0.0,0.1104,210,1,0.1233,0.0451,-8647225893227909.0,3.476032836543211e+17,0.1847,0.5121,-0.4298,0.472,-0.4693,0.139,1.988,1.0,0.0,1,pqk,0.8333333333333334,0.8331479421579533,2.0817620754241943,0.8333333333333334,"{'feature_map': 'ZZFeatureMap', 'feature_map_reps': 4, 'entanglement': 'pairwise', 'svc_best_params': {'C': 10, 'gamma': 1, 'kernel': 'rbf'}}",spirals_data,pqk_pca_spirals_data
185,spirals_data-2.csv,pca,3,70,0.0429,3,1.4553,0.008,0.0,0.1104,210,1,0.1233,0.0451,-8647225893227909.0,3.476032836543211e+17,0.1847,0.5121,-0.4298,0.472,-0.4693,0.139,1.988,1.0,0.0,1,qnn,0.4,0.2926829268292683,11.767850875854492,0.4333333333333333,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spirals_data,qnn_pca_spirals_data
186,spirals_data-2.csv,pca,3,70,0.0429,3,1.4553,0.008,0.0,0.1104,210,1,0.1233,0.0451,-8647225893227909.0,3.476032836543211e+17,0.1847,0.5121,-0.4298,0.472,-0.4693,0.139,1.988,1.0,0.0,1,qsvc,0.6,0.5833333333333334,26.677008152008057,0.6,"{'feature_map': 'ZZFeatureMap', 'quantum_kernel': 'FidelityQuantumKernel', 'C': 0.01, 'gamma': 'scale'}",spirals_data,qsvc_pca_spirals_data
187,spirals_data-2.csv,pca,3,70,0.0429,3,1.4553,0.008,0.0,0.1104,210,1,0.1233,0.0451,-8647225893227909.0,3.476032836543211e+17,0.1847,0.5121,-0.4298,0.472,-0.4693,0.139,1.988,1.0,0.0,1,rf,0.8666666666666667,0.8660714285714285,0.1199193000793457,0.8666666666666667,"{'estimator__bootstrap': True, 'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__max_leaf_nodes': None, 'estimator__max_samples': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__n_estimators': 100, 'estimator__n_jobs': None, 'estimator__oob_score': False, 'estimator__random_state': None, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': RandomForestClassifier(), 'n_jobs': None}",spirals_data,rf_pca_spirals_data
188,spirals_data-2.csv,pca,3,70,0.0429,3,1.4553,0.008,0.0,0.1104,210,1,0.1233,0.0451,-8647225893227909.0,3.476032836543211e+17,0.1847,0.5121,-0.4298,0.472,-0.4693,0.139,1.988,1.0,0.0,1,svc,0.5666666666666667,0.5238095238095238,0.004188060760498,0.5666666666666667,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}",spirals_data,svc_pca_spirals_data
189,spirals_data-2.csv,pca,3,70,0.0429,3,1.4553,0.008,0.0,0.1104,210,1,0.1233,0.0451,-8647225893227909.0,3.476032836543211e+17,0.1847,0.5121,-0.4298,0.472,-0.4693,0.139,1.988,1.0,0.0,1,vqc,0.6,0.5833333333333334,37.83072805404663,0.6,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spirals_data,vqc_pca_spirals_data
190,spirals_data-2.csv,nmf,3,70,0.0429,3,4.2219,0.0084,0.7324,0.0312,207,1,0.0167,0.0058,50.8815,6.7129,0.0111,0.0938,-0.5559,0.5315,1.0668,0.0121,1.988,1.0,0.0,1,dt,0.7333333333333333,0.7321428571428572,0.0040068626403808,0.7333333333333334,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}",spirals_data,dt_nmf_spirals_data
191,spirals_data-2.csv,nmf,3,70,0.0429,3,4.2219,0.0084,0.7324,0.0312,207,1,0.0167,0.0058,50.8815,6.7129,0.0111,0.0938,-0.5559,0.5315,1.0668,0.0121,1.988,1.0,0.0,1,lr,0.6333333333333333,0.6122209165687427,0.0035340785980224,0.6333333333333333,"{'estimator__C': 1.0, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__l1_ratio': None, 'estimator__max_iter': 10000, 'estimator__multi_class': 'deprecated', 'estimator__n_jobs': None, 'estimator__penalty': 'l2', 'estimator__random_state': None, 'estimator__solver': 'saga', 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': LogisticRegression(max_iter=10000, solver='saga'), 'n_jobs': None}",spirals_data,lr_nmf_spirals_data
192,spirals_data-2.csv,nmf,3,70,0.0429,3,4.2219,0.0084,0.7324,0.0312,207,1,0.0167,0.0058,50.8815,6.7129,0.0111,0.0938,-0.5559,0.5315,1.0668,0.0121,1.988,1.0,0.0,1,mlp,0.6,0.5927601809954751,0.0145411491394042,0.6,"{'estimator__activation': 'relu', 'estimator__alpha': 0.0001, 'estimator__batch_size': 'auto', 'estimator__beta_1': 0.9, 'estimator__beta_2': 0.999, 'estimator__early_stopping': False, 'estimator__epsilon': 1e-08, 'estimator__hidden_layer_sizes': 100, 'estimator__learning_rate': 'constant', 'estimator__learning_rate_init': 0.001, 'estimator__max_fun': 15000, 'estimator__max_iter': 10000, 'estimator__momentum': 0.9, 'estimator__n_iter_no_change': 10, 'estimator__nesterovs_momentum': True, 'estimator__power_t': 0.5, 'estimator__random_state': None, 'estimator__shuffle': True, 'estimator__solver': 'adam', 'estimator__tol': 0.0001, 'estimator__validation_fraction': 0.1, 'estimator__verbose': False, 'estimator__warm_start': False, 'estimator': MLPClassifier(hidden_layer_sizes=100, max_iter=10000), 'n_jobs': None}",spirals_data,mlp_nmf_spirals_data
193,spirals_data-2.csv,nmf,3,70,0.0429,3,4.2219,0.0084,0.7324,0.0312,207,1,0.0167,0.0058,50.8815,6.7129,0.0111,0.0938,-0.5559,0.5315,1.0668,0.0121,1.988,1.0,0.0,1,nb,0.6666666666666666,0.6527777777777779,0.0031969547271728,0.6666666666666667,"{'estimator__priors': None, 'estimator__var_smoothing': 1e-09, 'estimator': GaussianNB(), 'n_jobs': None}",spirals_data,nb_nmf_spirals_data
194,spirals_data-2.csv,nmf,3,70,0.0429,3,4.2219,0.0084,0.7324,0.0312,207,1,0.0167,0.0058,50.8815,6.7129,0.0111,0.0938,-0.5559,0.5315,1.0668,0.0121,1.988,1.0,0.0,1,pqk,0.7,0.6914285714285714,2.25426983833313,0.7,"{'feature_map': 'ZZFeatureMap', 'feature_map_reps': 4, 'entanglement': 'pairwise', 'svc_best_params': {'C': 100, 'gamma': 1, 'kernel': 'poly'}}",spirals_data,pqk_nmf_spirals_data
195,spirals_data-2.csv,nmf,3,70,0.0429,3,4.2219,0.0084,0.7324,0.0312,207,1,0.0167,0.0058,50.8815,6.7129,0.0111,0.0938,-0.5559,0.5315,1.0668,0.0121,1.988,1.0,0.0,1,qnn,0.5,0.3333333333333333,11.524669885635376,0.5,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spirals_data,qnn_nmf_spirals_data
196,spirals_data-2.csv,nmf,3,70,0.0429,3,4.2219,0.0084,0.7324,0.0312,207,1,0.0167,0.0058,50.8815,6.7129,0.0111,0.0938,-0.5559,0.5315,1.0668,0.0121,1.988,1.0,0.0,1,qsvc,0.5666666666666667,0.5238095238095238,25.622517108917236,0.5666666666666667,"{'feature_map': 'ZZFeatureMap', 'quantum_kernel': 'FidelityQuantumKernel', 'C': 0.01, 'gamma': 'scale'}",spirals_data,qsvc_nmf_spirals_data
197,spirals_data-2.csv,nmf,3,70,0.0429,3,4.2219,0.0084,0.7324,0.0312,207,1,0.0167,0.0058,50.8815,6.7129,0.0111,0.0938,-0.5559,0.5315,1.0668,0.0121,1.988,1.0,0.0,1,rf,0.8666666666666667,0.8666666666666667,0.1548011302947998,0.8666666666666667,"{'estimator__bootstrap': True, 'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__max_leaf_nodes': None, 'estimator__max_samples': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__n_estimators': 100, 'estimator__n_jobs': None, 'estimator__oob_score': False, 'estimator__random_state': None, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': RandomForestClassifier(), 'n_jobs': None}",spirals_data,rf_nmf_spirals_data
198,spirals_data-2.csv,nmf,3,70,0.0429,3,4.2219,0.0084,0.7324,0.0312,207,1,0.0167,0.0058,50.8815,6.7129,0.0111,0.0938,-0.5559,0.5315,1.0668,0.0121,1.988,1.0,0.0,1,svc,0.6,0.5693779904306221,0.008998155593872,0.6000000000000001,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}",spirals_data,svc_nmf_spirals_data
199,spirals_data-2.csv,nmf,3,70,0.0429,3,4.2219,0.0084,0.7324,0.0312,207,1,0.0167,0.0058,50.8815,6.7129,0.0111,0.0938,-0.5559,0.5315,1.0668,0.0121,1.988,1.0,0.0,1,vqc,0.5666666666666667,0.5542857142857142,37.69961404800415,0.5666666666666667,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spirals_data,vqc_nmf_spirals_data
200,spirals_data-2.csv,none,6,70,0.0857,3,123.6242,0.0081,8.6237,0.0467,414,2,0.0617,0.0147,50.1491,5.7334,0.0116,0.0821,-0.5475,0.4764,1.5846,0.1416,1.9942,1.0,0.0,1,dt,0.7333333333333333,0.7285067873303167,0.007535696029663,0.7333333333333334,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}",spirals_data,dt_none_spirals_data
201,spirals_data-2.csv,none,6,70,0.0857,3,123.6242,0.0081,8.6237,0.0467,414,2,0.0617,0.0147,50.1491,5.7334,0.0116,0.0821,-0.5475,0.4764,1.5846,0.1416,1.9942,1.0,0.0,1,lr,0.6,0.5833333333333334,0.0035121440887451,0.6000000000000001,"{'estimator__C': 1.0, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__l1_ratio': None, 'estimator__max_iter': 10000, 'estimator__multi_class': 'deprecated', 'estimator__n_jobs': None, 'estimator__penalty': 'l2', 'estimator__random_state': None, 'estimator__solver': 'saga', 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': LogisticRegression(max_iter=10000, solver='saga'), 'n_jobs': None}",spirals_data,lr_none_spirals_data
202,spirals_data-2.csv,none,6,70,0.0857,3,123.6242,0.0081,8.6237,0.0467,414,2,0.0617,0.0147,50.1491,5.7334,0.0116,0.0821,-0.5475,0.4764,1.5846,0.1416,1.9942,1.0,0.0,1,mlp,0.6333333333333333,0.6122209165687427,0.0227830410003662,0.6333333333333333,"{'estimator__activation': 'relu', 'estimator__alpha': 0.0001, 'estimator__batch_size': 'auto', 'estimator__beta_1': 0.9, 'estimator__beta_2': 0.999, 'estimator__early_stopping': False, 'estimator__epsilon': 1e-08, 'estimator__hidden_layer_sizes': 100, 'estimator__learning_rate': 'constant', 'estimator__learning_rate_init': 0.001, 'estimator__max_fun': 15000, 'estimator__max_iter': 10000, 'estimator__momentum': 0.9, 'estimator__n_iter_no_change': 10, 'estimator__nesterovs_momentum': True, 'estimator__power_t': 0.5, 'estimator__random_state': None, 'estimator__shuffle': True, 'estimator__solver': 'adam', 'estimator__tol': 0.0001, 'estimator__validation_fraction': 0.1, 'estimator__verbose': False, 'estimator__warm_start': False, 'estimator': MLPClassifier(hidden_layer_sizes=100, max_iter=10000), 'n_jobs': None}",spirals_data,mlp_none_spirals_data
203,spirals_data-2.csv,none,6,70,0.0857,3,123.6242,0.0081,8.6237,0.0467,414,2,0.0617,0.0147,50.1491,5.7334,0.0116,0.0821,-0.5475,0.4764,1.5846,0.1416,1.9942,1.0,0.0,1,nb,0.6666666666666666,0.6527777777777779,0.003525972366333,0.6666666666666667,"{'estimator__priors': None, 'estimator__var_smoothing': 1e-09, 'estimator': GaussianNB(), 'n_jobs': None}",spirals_data,nb_none_spirals_data
204,spirals_data-2.csv,none,6,70,0.0857,3,123.6242,0.0081,8.6237,0.0467,414,2,0.0617,0.0147,50.1491,5.7334,0.0116,0.0821,-0.5475,0.4764,1.5846,0.1416,1.9942,1.0,0.0,1,pqk,0.8333333333333334,0.8316498316498316,6.449748992919922,0.8333333333333334,"{'feature_map': 'ZZFeatureMap', 'feature_map_reps': 4, 'entanglement': 'pairwise', 'svc_best_params': {'C': 10, 'gamma': 1, 'kernel': 'rbf'}}",spirals_data,pqk_none_spirals_data
205,spirals_data-2.csv,none,6,70,0.0857,3,123.6242,0.0081,8.6237,0.0467,414,2,0.0617,0.0147,50.1491,5.7334,0.0116,0.0821,-0.5475,0.4764,1.5846,0.1416,1.9942,1.0,0.0,1,qnn,0.4333333333333333,0.3170731707317073,22.811497926712036,0.5,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spirals_data,qnn_none_spirals_data
206,spirals_data-2.csv,none,6,70,0.0857,3,123.6242,0.0081,8.6237,0.0467,414,2,0.0617,0.0147,50.1491,5.7334,0.0116,0.0821,-0.5475,0.4764,1.5846,0.1416,1.9942,1.0,0.0,1,qsvc,0.7,0.696969696969697,40.91666603088379,0.7000000000000002,"{'feature_map': 'ZZFeatureMap', 'quantum_kernel': 'FidelityQuantumKernel', 'C': 0.01, 'gamma': 'scale'}",spirals_data,qsvc_none_spirals_data
207,spirals_data-2.csv,none,6,70,0.0857,3,123.6242,0.0081,8.6237,0.0467,414,2,0.0617,0.0147,50.1491,5.7334,0.0116,0.0821,-0.5475,0.4764,1.5846,0.1416,1.9942,1.0,0.0,1,rf,0.9,0.898989898989899,0.0876641273498535,0.9,"{'estimator__bootstrap': True, 'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__max_leaf_nodes': None, 'estimator__max_samples': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__n_estimators': 100, 'estimator__n_jobs': None, 'estimator__oob_score': False, 'estimator__random_state': None, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': RandomForestClassifier(), 'n_jobs': None}",spirals_data,rf_none_spirals_data
208,spirals_data-2.csv,none,6,70,0.0857,3,123.6242,0.0081,8.6237,0.0467,414,2,0.0617,0.0147,50.1491,5.7334,0.0116,0.0821,-0.5475,0.4764,1.5846,0.1416,1.9942,1.0,0.0,1,svc,0.5666666666666667,0.5238095238095238,0.0058779716491699,0.5666666666666667,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}",spirals_data,svc_none_spirals_data
209,spirals_data-2.csv,none,6,70,0.0857,3,123.6242,0.0081,8.6237,0.0467,414,2,0.0617,0.0147,50.1491,5.7334,0.0116,0.0821,-0.5475,0.4764,1.5846,0.1416,1.9942,1.0,0.0,1,vqc,0.6666666666666666,0.6666666666666666,57.21860599517822,0.6666666666666667,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spirals_data,vqc_none_spirals_data
210,spirals_data-2.csv,pca,3,70,0.0429,3,1.276,0.0266,0.0,0.0516,210,1,0.1133,0.0321,-5.6404279569116416e+17,5.486198771460392e+17,-0.0366,0.0474,-0.5991,0.4048,-0.4851,0.1478,1.9886,1.0,0.0,2,dt,0.7,0.6996662958843161,0.0035150051116943,0.7000000000000001,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}",spirals_data,dt_pca_spirals_data
211,spirals_data-2.csv,pca,3,70,0.0429,3,1.276,0.0266,0.0,0.0516,210,1,0.1133,0.0321,-5.6404279569116416e+17,5.486198771460392e+17,-0.0366,0.0474,-0.5991,0.4048,-0.4851,0.1478,1.9886,1.0,0.0,2,lr,0.5666666666666667,0.5417156286721504,0.0044300556182861,0.5666666666666667,"{'estimator__C': 1.0, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__l1_ratio': None, 'estimator__max_iter': 10000, 'estimator__multi_class': 'deprecated', 'estimator__n_jobs': None, 'estimator__penalty': 'l2', 'estimator__random_state': None, 'estimator__solver': 'saga', 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': LogisticRegression(max_iter=10000, solver='saga'), 'n_jobs': None}",spirals_data,lr_pca_spirals_data
212,spirals_data-2.csv,pca,3,70,0.0429,3,1.276,0.0266,0.0,0.0516,210,1,0.1133,0.0321,-5.6404279569116416e+17,5.486198771460392e+17,-0.0366,0.0474,-0.5991,0.4048,-0.4851,0.1478,1.9886,1.0,0.0,2,mlp,0.9666666666666668,0.9666295884315907,0.4997467994689941,0.9666666666666668,"{'estimator__activation': 'relu', 'estimator__alpha': 0.0001, 'estimator__batch_size': 'auto', 'estimator__beta_1': 0.9, 'estimator__beta_2': 0.999, 'estimator__early_stopping': False, 'estimator__epsilon': 1e-08, 'estimator__hidden_layer_sizes': 100, 'estimator__learning_rate': 'constant', 'estimator__learning_rate_init': 0.001, 'estimator__max_fun': 15000, 'estimator__max_iter': 10000, 'estimator__momentum': 0.9, 'estimator__n_iter_no_change': 10, 'estimator__nesterovs_momentum': True, 'estimator__power_t': 0.5, 'estimator__random_state': None, 'estimator__shuffle': True, 'estimator__solver': 'adam', 'estimator__tol': 0.0001, 'estimator__validation_fraction': 0.1, 'estimator__verbose': False, 'estimator__warm_start': False, 'estimator': MLPClassifier(hidden_layer_sizes=100, max_iter=10000), 'n_jobs': None}",spirals_data,mlp_pca_spirals_data
213,spirals_data-2.csv,pca,3,70,0.0429,3,1.276,0.0266,0.0,0.0516,210,1,0.1133,0.0321,-5.6404279569116416e+17,5.486198771460392e+17,-0.0366,0.0474,-0.5991,0.4048,-0.4851,0.1478,1.9886,1.0,0.0,2,nb,0.5666666666666667,0.5417156286721504,0.0034952163696289,0.5666666666666667,"{'estimator__priors': None, 'estimator__var_smoothing': 1e-09, 'estimator': GaussianNB(), 'n_jobs': None}",spirals_data,nb_pca_spirals_data
214,spirals_data-2.csv,pca,3,70,0.0429,3,1.276,0.0266,0.0,0.0516,210,1,0.1133,0.0321,-5.6404279569116416e+17,5.486198771460392e+17,-0.0366,0.0474,-0.5991,0.4048,-0.4851,0.1478,1.9886,1.0,0.0,2,pqk,0.9333333333333332,0.9333333333333332,2.164388656616211,0.9333333333333332,"{'feature_map': 'ZZFeatureMap', 'feature_map_reps': 4, 'entanglement': 'pairwise', 'svc_best_params': {'C': 100, 'gamma': 1, 'kernel': 'rbf'}}",spirals_data,pqk_pca_spirals_data
215,spirals_data-2.csv,pca,3,70,0.0429,3,1.276,0.0266,0.0,0.0516,210,1,0.1133,0.0321,-5.6404279569116416e+17,5.486198771460392e+17,-0.0366,0.0474,-0.5991,0.4048,-0.4851,0.1478,1.9886,1.0,0.0,2,qnn,0.4333333333333333,0.3170731707317073,11.279783248901367,0.5,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spirals_data,qnn_pca_spirals_data
216,spirals_data-2.csv,pca,3,70,0.0429,3,1.276,0.0266,0.0,0.0516,210,1,0.1133,0.0321,-5.6404279569116416e+17,5.486198771460392e+17,-0.0366,0.0474,-0.5991,0.4048,-0.4851,0.1478,1.9886,1.0,0.0,2,qsvc,0.7666666666666667,0.7532314923619272,26.431309938430783,0.7666666666666666,"{'feature_map': 'ZZFeatureMap', 'quantum_kernel': 'FidelityQuantumKernel', 'C': 0.01, 'gamma': 'scale'}",spirals_data,qsvc_pca_spirals_data
217,spirals_data-2.csv,pca,3,70,0.0429,3,1.276,0.0266,0.0,0.0516,210,1,0.1133,0.0321,-5.6404279569116416e+17,5.486198771460392e+17,-0.0366,0.0474,-0.5991,0.4048,-0.4851,0.1478,1.9886,1.0,0.0,2,rf,0.7,0.696969696969697,0.0828039646148681,0.7000000000000002,"{'estimator__bootstrap': True, 'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__max_leaf_nodes': None, 'estimator__max_samples': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__n_estimators': 100, 'estimator__n_jobs': None, 'estimator__oob_score': False, 'estimator__random_state': None, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': RandomForestClassifier(), 'n_jobs': None}",spirals_data,rf_pca_spirals_data
218,spirals_data-2.csv,pca,3,70,0.0429,3,1.276,0.0266,0.0,0.0516,210,1,0.1133,0.0321,-5.6404279569116416e+17,5.486198771460392e+17,-0.0366,0.0474,-0.5991,0.4048,-0.4851,0.1478,1.9886,1.0,0.0,2,svc,0.5666666666666667,0.5238095238095238,0.0063848495483398,0.5666666666666667,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}",spirals_data,svc_pca_spirals_data
219,spirals_data-2.csv,pca,3,70,0.0429,3,1.276,0.0266,0.0,0.0516,210,1,0.1133,0.0321,-5.6404279569116416e+17,5.486198771460392e+17,-0.0366,0.0474,-0.5991,0.4048,-0.4851,0.1478,1.9886,1.0,0.0,2,vqc,0.6333333333333333,0.6228571428571429,37.5998158454895,0.6333333333333334,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spirals_data,vqc_pca_spirals_data
220,spirals_data-2.csv,nmf,3,70,0.0429,3,4.4804,0.0393,0.2201,0.0508,207,1,0.02,0.01,47.5873,5.2974,-0.1241,0.0985,-0.5189,0.4534,1.093,0.0129,1.9884,1.0,0.0,2,dt,0.7,0.6827262044653349,0.0035116672515869,0.7000000000000001,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}",spirals_data,dt_nmf_spirals_data
